nid,label
70410,16
70411,24
70412,24
70413,16
70414,32
70415,23
70416,24
70417,16
70418,24
70419,24
70420,9
70421,16
70422,28
70423,27
70424,16
70425,24
70718,16
70729,26
70742,32
70848,16
70866,16
70882,16
70949,16
70954,24
70998,16
71010,2
71022,16
71026,10
71027,24
71029,16
71031,10
71033,16
71034,16
71035,16
71036,31
71037,16
71038,28
71039,10
71040,24
71041,24
71042,16
71043,24
71044,16
71045,24
71046,26
71047,20
71048,26
71049,24
71050,4
71051,16
71052,24
71053,26
71054,24
71055,34
71056,34
71057,16
71058,24
71059,16
71060,16
71061,24
71062,24
71063,16
71064,16
71065,4
71066,16
71067,16
71068,24
71069,28
71070,4
71071,24
71072,16
71073,4
71074,16
71076,24
71077,16
71078,27
71079,24
71080,8
71081,24
71082,3
71083,28
71084,24
71085,16
71086,24
71087,16
71088,24
71089,24
71090,22
71091,24
71092,16
71093,24
71094,16
71096,16
71097,28
71098,16
71099,24
71100,4
71101,16
71102,24
71103,4
71104,26
71105,16
71106,24
71107,24
71108,16
71109,19
71110,31
71111,19
71112,24
71113,8
71114,16
71115,4
71116,8
71117,16
71118,24
71119,23
71120,26
71121,16
71122,5
71123,24
71124,34
71125,24
71126,24
71127,24
71128,27
71129,28
71130,16
71131,8
71132,28
71135,10
71140,24
71145,16
71150,24
71154,24
71155,24
71163,2
71168,16
71171,26
71179,24
71180,9
71185,10
71189,31
71201,10
71219,28
71223,28
71230,10
71231,16
71232,20
71233,28
71255,16
71269,28
71277,16
71290,2
71295,31
71327,19
71340,16
71355,9
71363,26
71380,6
71387,24
71388,16
71389,8
71390,4
71391,4
71392,24
71393,4
71394,16
71395,28
71396,26
71397,24
71398,10
71399,24
71400,4
71401,31
71402,28
71404,28
71405,4
71406,28
71408,24
71409,16
71410,16
71411,28
71412,16
71413,3
71414,24
71415,16
71416,8
71417,24
71418,16
71419,8
71420,20
71421,28
71422,24
71423,24
71424,4
71425,24
71426,8
71427,28
71428,32
71429,4
71430,24
71431,24
71432,4
71433,27
71434,23
71435,28
71436,16
71437,8
71438,16
71439,24
71440,16
71441,16
71442,24
71443,24
71444,27
71445,24
71446,16
71447,24
71448,28
71449,28
71450,24
71451,24
71452,16
71453,28
71454,9
71455,16
71456,24
71457,16
71458,24
71459,16
71460,24
71461,16
71462,24
71463,16
71464,24
71465,24
71466,4
71467,24
71468,10
71469,16
71470,16
71471,24
71472,28
71473,10
71474,4
71475,28
71476,24
71477,24
71478,24
71479,24
71480,24
71481,28
71482,19
71483,16
71484,2
71485,16
71486,24
71487,24
71488,26
71489,19
71490,27
71491,24
71492,16
71493,28
71494,27
71495,31
71496,24
71497,16
71498,24
71499,10
71500,24
71501,10
71502,5
71503,16
71505,27
71506,16
71507,16
71508,8
71509,24
71510,16
71511,24
71512,16
71513,13
71514,23
71515,24
71516,24
71517,24
71518,23
71519,24
71520,24
71521,4
71522,5
71523,28
71524,24
71525,24
71526,28
71527,24
71528,28
71529,10
71531,24
71532,24
71533,24
71534,24
71535,16
71536,27
71537,2
71538,19
71539,34
71540,6
71541,27
71542,24
71543,24
71544,27
71545,16
71546,24
71547,16
71548,24
71549,16
71550,24
71551,24
71552,16
71553,27
71554,28
71555,24
71556,24
71557,10
71558,16
71559,16
71560,16
71561,10
71562,16
71563,28
71564,22
71565,10
71566,18
71567,2
71568,24
71569,9
71570,2
71571,23
71572,28
71573,23
71574,16
71575,31
71576,24
71577,24
71578,24
71579,26
71580,2
71581,26
71582,9
71583,2
71584,28
71585,16
71586,24
71587,2
71588,13
71589,5
71590,4
71591,28
71592,10
71593,0
71594,2
71595,4
71596,5
71597,10
71598,24
71957,14
72021,28
72105,24
72113,24
72126,13
72142,24
72151,16
72161,10
72169,10
72175,24
72185,24
72186,4
72187,5
72188,16
72189,4
72190,24
72191,16
72192,24
72193,19
72194,9
72195,10
72196,28
72197,24
72198,5
72199,24
72200,24
72201,24
72202,7
72203,24
72205,20
72206,16
72207,24
72209,24
72210,16
72211,8
72212,16
72213,31
72214,24
72215,24
72216,26
72217,16
72218,24
72219,24
72220,23
72221,14
72222,34
72223,24
72224,24
72225,2
72226,28
72227,20
72228,28
72229,24
72230,8
72231,16
72232,28
72233,16
72234,34
72235,31
72236,24
72237,9
72238,28
72239,16
72240,28
72241,28
72242,16
72243,27
72244,10
72245,28
72246,31
72247,16
72248,28
72249,20
72250,31
72251,24
72252,28
72253,24
72254,5
72255,28
72256,32
72257,4
72258,28
72259,16
72260,28
72261,10
72262,28
72263,24
72264,34
72265,27
72266,20
72267,28
72268,28
72269,28
72270,4
72271,10
72272,27
72273,4
72274,10
72275,8
72276,8
72277,28
72278,28
72279,16
72280,32
72281,24
72282,10
72283,28
72284,24
72285,16
72286,28
72287,28
72300,22
72326,16
72331,24
72357,16
72368,20
72378,26
72386,4
72387,28
72398,4
72409,10
72411,16
72436,9
72439,31
72442,20
72468,16
72485,24
72523,16
72531,16
72533,24
72534,28
72535,4
72536,27
72540,16
72541,24
72542,26
72543,16
72544,16
72545,16
72546,16
72547,16
72548,5
72549,24
72550,16
72551,16
72553,16
72554,26
72556,24
72557,28
72558,24
72560,16
72561,24
72562,16
72563,16
72564,16
72565,24
72566,28
72567,16
72568,24
72569,24
72570,24
72571,10
72572,32
72573,27
72574,24
72575,22
72576,28
72577,16
72578,24
72579,24
72580,16
72581,16
72582,10
72583,26
72584,2
72585,3
72586,8
72587,16
72588,16
72589,27
72590,9
72591,16
72592,16
72593,16
72594,27
72595,27
72596,10
72597,31
72598,33
72599,8
72600,28
72601,3
72602,28
72603,2
72604,31
72605,13
72606,16
72607,2
72608,34
72609,24
72610,23
72611,26
72612,8
72613,31
72614,28
72615,8
72616,16
72617,9
72618,9
72619,19
72620,9
72621,9
72622,24
72623,28
72625,28
72626,28
72627,16
72628,24
72629,28
72630,24
72631,24
72632,18
72633,23
72634,24
72635,28
72636,23
72637,28
72638,2
72639,33
72640,28
72641,24
72642,19
72643,24
72644,28
72645,28
72646,28
72647,8
72648,28
72649,16
72650,5
72651,10
72652,27
72653,4
72654,10
72655,28
72656,16
72657,9
72658,27
72659,28
72660,26
72661,28
72662,26
72663,28
72664,8
72665,28
72666,26
72667,16
72668,26
72669,27
72670,4
72671,8
72672,20
72673,2
72674,28
72675,16
72676,24
72677,26
72678,10
72679,28
72680,34
72681,28
72682,16
72683,34
72684,24
72685,28
72686,31
72687,27
72688,20
72689,28
72690,28
72691,24
72692,28
72693,5
72694,28
72695,33
72696,8
72697,28
72698,24
72699,16
72700,33
72701,8
72702,28
72703,24
72704,16
72705,20
72706,28
72707,23
72708,27
72709,28
72710,16
72711,22
72712,2
72713,28
72714,28
72715,16
72716,16
72717,28
72718,18
72719,28
72720,28
72721,2
72722,4
72723,26
72724,23
72725,20
72726,28
72727,28
72728,28
72729,28
72730,2
72731,8
72732,10
72733,4
72734,24
72735,23
72736,28
72737,26
72738,2
72739,24
72740,10
72741,2
72742,9
72743,28
72744,26
124856,28
73192,16
73245,16
73250,2
73251,28
73253,4
73270,16
73272,16
73274,16
73282,9
73285,23
73286,8
73288,20
73294,24
73310,2
73326,26
73327,24
73328,24
73330,16
73331,28
73333,28
73334,24
73335,28
73336,32
73337,26
73338,16
73340,20
73341,24
73342,33
73343,24
73345,4
73347,28
73348,10
73349,28
73350,8
73351,16
73352,8
73353,20
73354,32
73355,28
73356,4
73357,24
73358,28
73359,10
73360,28
73361,16
73362,19
73363,3
73364,10
73365,9
73366,2
73367,26
73368,8
73369,24
73370,28
73371,28
73372,16
73373,23
73374,24
73375,24
73376,28
73377,26
73378,34
73379,31
73380,16
73381,28
73382,24
73383,0
73384,19
73385,2
73386,2
73387,24
73388,24
73389,23
73390,2
73391,10
73392,5
73393,10
73394,5
73395,19
73396,24
73397,24
73398,5
73399,28
73400,6
73402,16
73403,23
73404,8
73405,16
73406,24
73407,24
73408,24
73409,26
73410,2
73411,10
73412,27
73413,31
73414,28
73415,16
73416,24
73417,24
73418,24
73419,14
73420,16
73421,8
73422,10
73423,20
73434,28
73438,34
73443,2
73445,4
73455,26
73460,31
73469,24
73470,24
73500,24
73505,16
73513,24
73519,24
73522,16
73526,16
73533,9
73538,5
73541,16
73543,16
73550,24
73554,28
73559,16
73567,5
73574,16
73587,10
73594,8
73605,24
73612,16
73618,32
73626,24
73653,9
73656,33
73661,26
73669,24
73672,28
73681,2
73685,16
73698,0
73699,10
73701,4
73702,10
73703,16
73704,13
73705,33
73706,32
73707,23
73708,28
73709,32
73710,23
73711,2
73712,19
73713,16
73714,28
73715,28
73716,28
73717,25
73718,2
73719,10
73720,28
73721,19
73722,28
73726,2
73727,2
73728,28
73730,2
73731,28
73732,28
73733,19
73734,10
73735,28
73736,2
73737,4
73738,28
73739,26
73740,28
73741,8
73742,4
73743,28
73744,28
73745,24
73746,28
73747,28
73748,10
73749,31
73750,16
73751,28
73752,32
73753,10
73755,4
73756,0
73757,28
73758,5
73759,28
73760,10
73761,28
73762,28
73763,26
73764,4
73765,19
73766,2
73767,5
73768,10
73769,10
73770,27
73771,28
73772,10
73773,2
73774,16
73775,16
73776,16
73777,24
73778,2
73779,5
73780,28
73781,8
73782,10
73783,28
73784,33
73785,22
73786,20
73787,24
73788,24
73789,24
73790,10
73791,28
73792,28
73793,28
73794,24
73795,9
73796,19
73797,28
73798,16
73799,19
73800,8
73801,28
73802,4
73803,4
73804,16
73805,26
73806,26
73807,24
73808,8
73809,31
73810,28
73811,2
73812,2
73813,16
73814,2
73815,32
73816,28
73817,4
73818,24
73819,9
73820,24
73821,24
73822,28
73823,28
73824,31
73825,24
73826,5
73827,28
73828,34
73829,16
73830,24
73831,16
73832,28
73833,24
73834,28
73835,28
73836,3
73837,2
73838,16
73839,8
73840,5
73841,24
73842,24
73843,28
73844,5
73845,24
73846,28
73847,24
73848,28
73849,9
73850,16
73851,10
73852,19
73853,10
73854,4
73855,16
73856,16
73857,24
73858,31
73859,28
73860,26
73861,28
73862,28
73863,28
73864,8
73865,24
73866,16
73867,28
73868,28
73869,2
73870,10
73871,28
73872,16
73873,28
73874,16
73875,16
73876,4
73877,3
73879,23
73880,23
73881,31
73882,26
73883,16
73884,16
73885,2
73886,16
73887,28
73888,28
73889,24
73890,26
73891,28
73892,24
73893,16
73894,28
73895,24
73896,28
73897,4
73898,20
73899,19
73900,28
73901,5
73902,1
73903,2
73904,28
73905,16
73907,27
73908,8
73909,10
73910,16
73911,16
73912,9
73913,28
73914,9
73915,5
73916,16
73917,26
129565,24
74319,28
74368,24
74373,16
74376,13
74425,23
74442,19
74457,16
74461,16
74463,24
74469,28
74495,24
74496,23
74497,24
74501,27
74502,26
74503,3
74504,16
74505,24
74506,24
74507,27
74508,31
74510,16
74511,4
74512,16
74513,24
74514,24
74515,16
74516,5
74517,16
74518,4
74519,27
74520,16
74521,16
74522,24
74523,27
74524,9
74525,24
74526,16
74527,24
74529,16
74530,24
74531,24
74532,28
74533,16
74534,27
74535,16
74536,4
74537,24
74538,24
74539,23
74540,8
74541,16
74542,16
74543,5
74544,16
74545,24
74546,16
74547,10
74548,27
74549,16
74550,24
74551,16
74552,16
74553,24
74554,16
74555,16
74556,16
74557,24
74558,24
74559,27
74560,24
74561,8
74562,16
74563,16
74564,28
74565,24
74566,16
74567,24
74568,16
74569,28
74570,24
74571,24
74572,8
74573,9
74574,24
74575,34
74576,24
74577,16
74578,16
74579,28
74580,16
74581,28
74582,16
74583,8
74584,2
74585,24
74586,10
74587,24
74588,24
74589,24
74590,24
74606,19
74612,24
74633,13
74634,31
74645,9
74648,4
74654,5
74659,23
120195,19
74676,28
74688,16
74693,16
74703,28
74704,24
74707,9
74726,14
74731,5
74744,4
74747,8
74751,8
74772,28
74775,28
74821,24
74822,28
74832,28
120201,28
74843,27
74844,28
74845,24
74846,24
74847,24
74848,4
74849,24
74851,16
74853,16
74854,9
74855,27
74857,23
74858,28
74859,2
74860,16
74861,26
74862,16
74863,23
74864,28
74865,27
74867,10
74868,16
74869,16
74871,19
74872,16
74873,23
74874,8
74875,28
74876,28
74877,16
74878,24
74879,6
74880,2
74881,16
74882,19
74883,16
74884,5
74885,31
74886,22
74887,24
74888,28
74889,33
74890,28
74891,19
74892,4
74893,16
74894,4
74895,28
74896,24
74897,8
74898,24
74899,28
74900,9
74901,24
74902,28
74903,32
74904,28
74905,16
74906,28
74907,4
74908,10
74909,24
74910,24
74911,16
74912,24
74913,24
74914,5
74915,4
74916,16
74917,16
74918,16
74919,28
74920,8
74921,24
74922,24
74923,24
74924,16
74925,16
74926,28
74927,31
74928,4
74929,24
74930,27
74931,28
74932,16
74933,23
74934,27
74935,24
74936,28
74937,28
74938,16
74939,24
74940,13
74941,5
74942,34
74943,31
74944,33
74945,16
74946,23
74947,16
74948,24
74949,28
74950,28
74951,16
74952,16
74953,16
74954,16
74955,16
74956,5
74957,24
74958,24
74959,16
74960,26
74961,16
74962,16
74963,4
74964,16
74965,27
74966,8
74967,16
74968,16
74969,16
74970,16
74971,16
74972,24
74973,5
74974,25
74975,24
74976,4
74977,28
74978,24
74979,24
74980,16
74981,24
74982,4
74983,26
74984,16
74985,2
74986,16
74987,24
74988,24
74989,24
74990,24
74991,24
74992,16
74993,28
74994,13
74995,10
74996,28
74997,8
74998,16
74999,24
75000,24
75001,3
75002,26
75003,16
75004,24
75005,5
75006,28
75007,31
75008,16
75009,27
75010,16
75011,27
75012,28
75013,28
75014,24
75015,16
75016,16
75017,28
75018,24
75019,24
75020,28
75021,16
75022,16
75023,26
75024,16
75025,27
75026,2
75027,26
75028,4
75029,24
75030,5
75031,8
75032,28
75033,31
75034,28
75035,16
75036,16
75037,16
75038,28
75039,28
75040,28
75481,16
75500,28
75521,27
75554,16
75571,24
75584,16
75600,24
75609,24
75616,28
75639,4
75645,16
75646,16
75647,31
75648,16
75649,24
75650,28
75651,16
75652,24
75653,4
75654,27
75655,26
75656,16
75657,20
75658,16
75659,16
75661,28
75663,19
75665,24
75666,8
75667,16
75668,16
75669,10
75670,5
75671,2
75672,33
75673,24
75674,28
75675,28
75676,28
75677,2
75678,24
75679,28
75680,34
75681,28
75682,24
75683,10
75684,4
75685,20
75686,28
75688,24
75689,5
75690,2
75691,24
75692,10
75693,4
75694,13
75695,19
75696,28
75697,4
75698,24
75699,26
75700,26
75701,2
75702,31
75703,28
75704,27
75705,13
75706,4
75707,28
75708,24
75709,20
75710,28
75711,20
75712,10
75713,28
75714,25
75715,28
75716,28
75717,5
75718,10
75719,28
75720,24
75721,5
75722,28
75723,26
75724,4
75725,28
75726,31
75727,20
75728,33
75729,28
75730,23
75731,26
75732,34
75733,2
75734,34
75735,24
75736,24
75737,24
75738,31
75739,5
75740,10
75741,32
75742,28
75743,2
75744,28
75745,28
75746,28
75747,33
75748,24
75749,16
75766,28
75772,19
75801,28
75819,24
75825,28
75837,24
75838,28
75846,28
75876,24
75878,2
75884,24
75890,28
75898,20
75921,5
75931,24
75934,2
75938,2
75952,24
75959,28
75960,26
75973,4
75977,16
75979,24
75995,10
76000,28
76001,16
76009,16
76014,4
76015,8
76016,24
76017,24
76018,10
76019,26
76020,8
76021,24
76022,27
76023,28
76024,26
76025,26
76026,28
76027,24
76029,19
76030,9
76031,24
76032,24
76033,4
76034,26
76036,16
76037,25
76038,24
76039,19
76041,9
76042,10
76043,10
76045,28
76047,24
76048,16
76049,24
76050,16
76051,27
76052,24
76053,24
76054,16
76055,34
76056,24
76057,24
76058,10
76059,31
76060,5
76061,2
76062,2
76063,16
76064,16
76065,28
76066,8
76067,24
76068,28
76069,24
76070,34
76071,24
76072,22
76073,24
76074,28
76075,16
76076,24
76077,26
76078,28
76079,16
76080,4
76081,10
76082,28
76083,24
76084,0
76085,26
76086,24
76087,26
76088,31
76089,6
76090,16
76091,8
76092,16
76093,27
76094,16
76095,28
76096,2
76097,16
76098,20
76099,5
76100,24
76101,28
76102,24
76103,22
76104,24
76105,24
76106,5
76107,16
76108,24
76109,24
76110,16
76111,28
76112,24
76113,4
76114,19
76115,31
76116,10
76117,24
76118,28
76119,0
76120,24
76121,28
76122,24
76123,31
76124,28
76125,10
76126,24
76127,2
76128,16
76129,28
76130,26
76131,24
76132,24
76133,5
76134,16
76135,28
76136,18
76137,16
76138,4
76139,31
76140,8
76141,24
76142,24
76143,16
76144,28
76145,10
76146,16
76147,24
76148,27
76149,16
76150,10
76151,24
76152,24
76153,16
76154,24
76155,16
76156,24
76157,24
76158,24
76159,28
76160,24
76161,16
76162,24
76163,28
76164,31
76165,28
76166,24
76168,10
76169,16
76170,16
76171,24
76172,2
76173,31
76174,16
76175,16
76176,20
76177,27
76178,31
76179,24
76180,16
76181,24
76182,8
76183,24
76184,16
76185,24
76186,26
76187,2
76188,27
76189,24
76190,5
76191,24
76192,28
76193,16
76194,16
76195,16
76196,4
76197,16
76198,24
76199,28
76200,28
76201,16
76202,16
76203,28
76204,27
76205,4
76206,4
76207,24
76208,16
76209,24
76210,19
76211,24
76212,34
76213,10
76214,27
76216,16
76217,24
76218,31
76219,24
76220,16
76221,16
76222,13
76223,9
76224,24
76225,5
76226,2
76227,16
76228,8
76229,16
76230,4
76231,34
76232,24
76233,16
76234,16
76235,4
76236,24
76238,16
76239,24
76240,16
76241,5
76242,14
76243,28
76245,16
76246,16
76247,31
76248,24
76249,28
76507,24
76597,16
76646,24
76653,5
76674,24
76725,27
76736,2
76758,27
76769,34
76792,28
76806,8
76816,8
76821,16
76825,28
76843,16
76850,24
76851,22
76854,27
76855,5
76857,5
76858,23
76859,8
76860,26
76861,22
76862,26
76863,28
76864,10
76865,24
76866,28
76867,16
76868,10
76869,28
76870,5
76871,22
76872,24
76873,16
76874,13
76875,27
76876,32
76877,16
76878,28
76879,34
76880,28
76881,5
76882,26
76883,28
76884,16
76885,28
76886,27
76887,24
76888,8
76889,19
76890,28
76891,8
76892,8
76893,16
76894,24
76895,33
76896,24
76897,16
76898,27
76899,4
76900,28
76901,28
76902,16
76903,16
76904,28
76905,5
76906,24
76907,8
76908,8
76909,24
76911,18
76912,16
76913,4
76914,16
76916,10
76917,28
76918,24
76919,16
76920,23
76921,5
76922,28
76923,5
76924,16
76925,4
76926,28
76927,2
76928,26
76929,28
76930,33
76931,24
76932,24
76933,27
76934,26
76935,16
76936,26
76937,19
76938,4
76939,16
76940,4
76941,4
76942,28
76943,4
76944,4
76945,10
76946,2
76947,4
76948,10
76949,23
76950,4
76951,10
76952,28
76953,28
76954,7
76955,16
76956,19
76957,24
76958,16
76990,23
76992,16
76997,24
77001,8
77011,24
77024,27
77030,24
77041,16
77054,10
77073,24
77077,8
77078,19
77083,24
77100,4
77120,24
77129,5
77140,16
77144,28
77154,9
77164,20
77173,16
77189,5
77207,10
77210,24
77213,33
77225,28
77227,24
77228,24
77229,4
77230,16
77231,5
77233,27
77234,24
77235,16
77236,16
77237,24
77238,16
77239,24
77240,24
77241,16
77242,8
77243,16
77244,16
77245,16
77247,24
77248,28
77249,16
77250,27
77251,4
77252,24
77253,27
77254,4
77255,10
77256,26
77257,26
77258,10
77259,16
77260,24
77261,24
77262,24
77263,8
77264,16
77265,4
77266,24
77267,24
77268,16
77269,27
77270,24
77271,19
77272,10
77273,28
77274,16
77275,26
77276,28
77277,31
77278,16
77279,16
77280,16
77281,16
77282,22
77283,7
77284,2
77285,10
77286,24
77287,16
77288,24
77289,26
77290,16
77291,16
77292,16
77293,2
77294,16
77295,5
77296,28
77297,33
77298,19
77299,5
77300,28
77301,28
77302,24
77303,24
77304,16
77305,9
77306,24
77307,34
77308,31
77309,34
77310,28
77311,31
77312,23
77313,8
77315,20
77316,27
77317,31
77318,26
77319,27
77320,16
77322,28
77323,13
77324,24
77325,24
77326,28
77327,5
77328,28
77329,16
77330,10
77331,31
77332,2
77333,22
77334,16
77335,28
77336,28
77337,16
77338,28
77339,16
77340,5
77341,31
77342,20
77343,20
77344,31
77345,31
77346,16
77347,4
77348,24
77349,28
77350,4
77351,28
77352,16
77353,24
77354,28
77355,16
77356,28
77357,24
77358,28
77359,24
77360,24
77361,16
77362,34
77363,5
77364,31
77365,28
77366,28
77367,28
77369,28
77370,26
77371,26
77372,28
77373,4
77374,10
77376,28
77377,8
77378,10
77379,5
77380,34
77381,20
77382,28
77383,28
77384,24
77385,16
77386,2
77387,9
77388,16
77389,8
77391,16
77392,16
77393,32
77394,16
77395,24
77396,24
77397,10
77398,28
77399,24
77400,2
77401,33
77402,31
77403,16
77404,28
77405,24
77406,10
77407,5
77408,16
77409,4
77410,31
77411,10
77412,31
77413,28
77414,4
77416,24
77417,8
77418,28
77419,10
77759,26
77813,26
77814,8
77858,26
77861,4
129722,22
129723,28
77916,16
77920,26
77924,16
129725,16
77973,16
77978,27
77979,19
78004,16
78017,27
78038,16
78041,10
78042,9
78043,24
78044,26
78045,32
78046,24
78047,28
78048,16
78049,4
78050,24
78051,16
78052,2
78053,16
78054,16
78055,4
78056,16
78057,4
78058,27
78059,28
78060,28
78061,28
78062,28
78063,10
78064,16
78065,23
78066,26
78067,16
78069,16
78070,19
78071,4
78072,4
78073,2
78074,16
78075,24
78076,16
78077,8
78078,26
78079,16
78080,19
78081,24
78082,16
78083,24
78084,16
78085,16
78086,3
78087,34
78088,28
78089,5
78090,16
78091,28
78092,25
78093,24
78094,33
78095,24
78096,16
78097,26
78098,24
78099,16
78100,24
78101,16
78102,24
78103,24
78104,28
78105,16
78106,24
78107,16
78108,22
78109,24
78110,28
78111,4
78112,27
78113,16
78114,28
78115,16
78116,16
78117,26
78118,24
78119,16
78120,31
78121,24
78122,24
78123,10
78124,16
78125,24
78126,24
78127,34
78128,24
78129,27
78130,4
78131,24
78132,28
78133,28
78134,24
78135,24
78136,24
78137,16
78138,28
78139,24
78140,27
78141,24
78142,16
78143,24
78144,16
78145,24
78146,16
78147,28
78148,24
78149,24
78150,16
78151,16
78152,10
78162,16
78184,24
78185,16
78186,32
78189,24
129733,13
78194,27
78204,20
78216,4
78221,19
78226,24
78228,24
78233,31
78242,24
78267,28
78275,24
78276,26
78327,28
78336,28
78340,24
78371,16
78378,34
78382,31
78386,4
78388,24
78394,10
78396,28
78406,28
78415,10
78417,28
78420,8
78421,28
78423,2
78424,4
78425,19
78426,24
78427,5
78428,10
78429,8
78430,16
78431,8
78433,4
78434,24
78435,20
78436,8
78437,27
78438,16
78440,28
78441,19
78442,33
78443,31
78444,8
78445,20
78446,24
78447,24
78448,16
78449,16
78450,28
78451,24
78452,16
78453,2
78454,28
78455,19
78456,20
78457,16
78458,28
78459,27
78460,4
78461,28
78462,16
78463,24
78464,24
78465,23
78466,26
78467,16
78468,24
78469,10
78470,24
78471,24
78472,23
78473,23
78474,24
78475,24
78476,23
78477,19
78478,24
78479,16
78480,8
78481,24
78482,24
